Position(mm)	Field(T)
445.79999999999995	-0.2234396
446.	-0.2380156
446.20000000000005	-0.2526376
446.4	-0.2673206
446.6	-0.2821496
446.79999999999995	-0.2971716
447.	-0.3121866
447.20000000000005	-0.3271396
447.4	-0.3420706
447.6	-0.3571036
447.79999999999995	-0.3723396
448.	-0.3878066
448.20000000000005	-0.4033246
448.4	-0.4189006
448.6	-0.4345316
448.79999999999995	-0.4502636
449.	-0.4660356
449.20000000000005	-0.4818556
449.4	-0.4977206
449.6	-0.5136966
449.79999999999995	-0.5297926
450.	-0.5460206
450.20000000000005	-0.5622956
450.4	-0.5786826
450.6	-0.5950436
450.79999999999995	-0.6114086
451.	-0.6278526
451.20000000000005	-0.6444406
451.4	-0.6610466
451.6	-0.6776446
451.79999999999995	-0.6943286
452.	-0.7110886
452.20000000000005	-0.7279156
452.4	-0.7446576
452.6	-0.7613346
452.79999999999995	-0.7780136
453.	-0.7947556
453.20000000000005	-0.8114286
453.4	-0.8280836
453.6	-0.8447466
453.79999999999995	-0.8613556
454.	-0.8777836
454.20000000000005	-0.8941246
454.4	-0.9104686
454.6	-0.9267906
454.79999999999995	-0.9429156
455.	-0.9589356
455.20000000000005	-0.9748436
455.4	-0.9906576
455.6	-1.006271
455.79999999999995	-1.021684
456.	-1.036884
456.20000000000005	-1.051866
456.4	-1.066643
456.6	-1.081359
456.79999999999995	-1.095884
457.	-1.110063
457.20000000000005	-1.123761
457.4	-1.137226
457.6	-1.150543
457.79999999999995	-1.163632
458.	-1.176236
458.20000000000005	-1.188409
458.4	-1.200276
458.6	-1.211879
458.79999999999995	-1.223153
459.	-1.233984
459.20000000000005	-1.244312
459.4	-1.254219
459.6	-1.263747
459.79999999999995	-1.27289
460.	-1.281616
460.20000000000005	-1.289895
460.4	-1.297696
460.6	-1.305021
460.79999999999995	-1.311913
461.	-1.318393
461.20000000000005	-1.324433
461.4	-1.330005
461.6	-1.335129
461.79999999999995	-1.33981
462.	-1.344078
462.20000000000005	-1.34794
462.4	-1.351372
462.6	-1.354358
462.79999999999995	-1.356915
463.	-1.359062
463.20000000000005	-1.360804
463.4	-1.36214
463.6	-1.363058
463.79999999999995	-1.363569
464.	-1.363678
464.20000000000005	-1.363381
464.4	-1.362673
464.6	-1.361549
464.79999999999995	-1.360016
465.	-1.358086
465.20000000000005	-1.355729
465.4	-1.35295
465.6	-1.349741
465.79999999999995	-1.346115
466.	-1.342049
466.20000000000005	-1.337531
466.4	-1.332571
466.6	-1.327152
466.79999999999995	-1.321255
467.	-1.314895
467.20000000000005	-1.308124
467.4	-1.300969
467.6	-1.293365
467.79999999999995	-1.285191
468.	-1.276523
468.20000000000005	-1.267418
468.4	-1.257888
468.6	-1.24794
468.79999999999995	-1.237613
469.	-1.226924
469.20000000000005	-1.215831
469.4	-1.204228
469.6	-1.192205
469.79999999999995	-1.179824
470.	-1.167061
470.20000000000005	-1.153824
470.4	-1.140274
470.6	-1.126669
470.79999999999995	-1.112867
471.	-1.098581
471.20000000000005	-1.08386
471.4	-1.068922
471.6	-1.053839
471.79999999999995	-1.038483
472.	-1.022846
472.20000000000005	-1.007111
472.4	-0.9913306
472.6	-0.9753186
472.79999999999995	-0.9591056
473.	-0.9427736
473.20000000000005	-0.9263026
473.4	-0.9095556
473.6	-0.8927346
473.79999999999995	-0.8759466
474.	-0.8591936
474.20000000000005	-0.8423616
474.4	-0.8253906
474.6	-0.8083166
474.79999999999995	-0.7912046
475.	-0.7740706
475.20000000000005	-0.7570116
475.4	-0.7400156
475.6	-0.7230176
475.79999999999995	-0.7059466
476.	-0.6888626
476.20000000000005	-0.6720356
476.4	-0.6553306
476.6	-0.6383736
476.79999999999995	-0.6213836
477.	-0.6046796
477.20000000000005	-0.5882726
477.4	-0.5718466
477.6	-0.5552226
477.79999999999995	-0.5385996
478.	-0.5223306
478.20000000000005	-0.5062466
478.4	-0.4901686
478.6	-0.4740716
478.79999999999995	-0.4580516
479.	-0.4421846
479.20000000000005	-0.4264876
479.4	-0.4108996
479.6	-0.3953146
479.79999999999995	-0.3797176
480.	-0.3643146
480.20000000000005	-0.3491696
480.4	-0.3341216
480.6	-0.3190766
480.79999999999995	-0.3040356
481.	-0.2890636
481.20000000000005	-0.2741756
481.4	-0.2593556
481.6	-0.2445796
481.79999999999995	-0.2299917
482.	-0.2155637
482.20000000000005	-0.2011517
482.4	-0.1867217
482.6	-0.1723907
482.79999999999995	-0.1580797
483.	-0.1437777
483.20000000000005	-0.1295217
483.4	-0.1153217
483.6	-0.1011837
483.79999999999995	-0.08717265
484.	-0.07322466
484.20000000000005	-0.05929066
484.4	-0.04525566
484.6	-0.03110466
484.79999999999995	-0.01697066
485.	-0.002951658
485.20000000000005	0.01102634
485.4	0.02499134
485.6	0.03892134
485.79999999999995	0.05281734
486.	0.06680334
486.20000000000005	0.08087334
486.4	0.09491834
486.6	0.1090493
486.79999999999995	0.1232853
487.	0.1375443
487.20000000000005	0.1516323
487.4	0.1656053
487.6	0.1797033
487.79999999999995	0.1940463
488.	0.2084983
488.20000000000005	0.2229423
488.4	0.2374443
488.6	0.2520213
488.79999999999995	0.2666963
489.	0.2813533
489.20000000000005	0.2959643
489.4	0.3106233
489.6	0.3253723
489.79999999999995	0.3402943
490.	0.3554753
490.20000000000005	0.3707493
490.4	0.3860233
490.6	0.4011093
490.79999999999995	0.4162703
491.	0.4316283
491.20000000000005	0.4471823
491.4	0.4627643
491.6	0.4784943
491.79999999999995	0.4943303
492.	0.5102183
492.20000000000005	0.5261813
492.4	0.5422073
492.6	0.5582743
492.79999999999995	0.5743663
493.	0.5904633
493.20000000000005	0.6067263
493.4	0.6232463
493.6	0.6398973
493.79999999999995	0.6563983
494.	0.6727983
494.20000000000005	0.6892313
494.4	0.7058343
494.6	0.7225263
494.79999999999995	0.7392103
495.	0.7558753
495.20000000000005	0.7725253
495.4	0.7892123
495.6	0.8059173
495.79999999999995	0.8225683
496.	0.8391453
496.20000000000005	0.8556013
496.4	0.8720843
496.6	0.8887053
496.79999999999995	0.9052303
497.	0.9215123
497.20000000000005	0.9375263
497.4	0.9535143
497.6	0.9695453
497.79999999999995	0.9855243
498.	1.001194
498.20000000000005	1.016561
498.4	1.031764
498.6	1.046917
498.79999999999995	1.061922
499.	1.076727
499.20000000000005	1.091195
499.4	1.105411
499.6	1.119404
499.79999999999995	1.13315
500.	1.146587
500.20000000000005	1.159713
500.4	1.17252
500.6	1.184952
500.79999999999995	1.197043
501.	1.208863
501.20000000000005	1.220377
501.4	1.231446
501.6	1.242031
501.79999999999995	1.252129
502.	1.261855
502.20000000000005	1.271243
502.4	1.280214
502.6	1.288737
502.79999999999995	1.296834
503.	1.304463
503.20000000000005	1.311625
503.4	1.318327
503.6	1.324612
503.79999999999995	1.330419
504.	1.335792
504.20000000000005	1.340726
504.4	1.345249
504.6	1.349361
504.79999999999995	1.353007
505.	1.356198
505.20000000000005	1.358962
505.4	1.361297
505.6	1.363208
505.79999999999995	1.364715
506.	1.365822
506.20000000000005	1.366529
506.4	1.366816
506.6	1.366678
506.79999999999995	1.366108
507.	1.365123
507.20000000000005	1.363746
507.4	1.361968
507.6	1.359761
507.79999999999995	1.357118
508.	1.354051
508.20000000000005	1.350549
508.4	1.346578
508.6	1.342176
508.79999999999995	1.337352
509.	1.332129
509.20000000000005	1.326416
509.4	1.320276
509.6	1.313732
509.79999999999995	1.306701
510.	1.299099
510.20000000000005	1.291002
510.4	1.28255
510.6	1.273773
510.79999999999995	1.264543
511.	1.25479
511.20000000000005	1.244555
511.4	1.233965
511.6	1.222952
511.79999999999995	1.211472
512.	1.199626
512.2	1.187429
512.4	1.174888
512.6	1.161997
512.8	1.148875
513.	1.135444
513.2	1.121574
513.4	1.107293
513.6	1.092816
513.8	1.078183
514.	1.063309
514.2	1.048138
514.4	1.032774
514.6	1.017186
514.8	1.001397
515.	0.9853983
515.2	0.9693413
515.4	0.9531653
515.6	0.9367803
515.8	0.9201753
516.	0.9035553
516.2	0.8869633
516.4	0.8702813
516.6	0.8534003
516.8	0.8365143
517.	0.8196713
517.2	0.8028393
517.4	0.7858703
517.6	0.7687863
517.8	0.7516583
518.	0.7346373
518.2	0.7177403
518.4	0.7009553
518.6	0.6840963
518.8	0.6671743
519.	0.6503203
519.2	0.6336193
519.4	0.6169033
519.6	0.6000783
519.8	0.5833483
520.	0.5668173
520.2	0.5504643
520.4	0.5341423
520.6	0.5179603
520.8	0.5019103
521.	0.4857963
521.2	0.4695363
521.4	0.4533743
521.6	0.4374603
521.8	0.4217823
522.	0.4061423
522.2	0.3905943
522.4	0.3751333
522.6	0.3596843
522.8	0.3442733
523.	0.3290343
523.2	0.3138323
523.4	0.2985243
523.6	0.2833083
523.8	0.2684353
524.	0.2538463
524.2	0.2391783
524.4	0.2243413
524.6	0.2095502
524.8	0.1949252
525.	0.1802852
525.2	0.1656572
525.4	0.1511872
525.6	0.1369672
525.8	0.1227462
526.	0.1084352
526.2	0.09417725
526.4	0.08004025
526.6	0.06581224
526.8	0.05145424
527.	0.03721724
527.2	0.02327224
527.4	0.009380243
527.6	-0.004596757
527.8	-0.01859776
528.	-0.03256376
528.2	-0.04652076
528.4	-0.06056376
528.6	-0.07464776
528.8	-0.08877776
529.	-0.1029098
529.2	-0.1169448
529.4	-0.1308358
529.6	-0.1447648
529.8	-0.1589028
530.	-0.1732268
530.2	-0.1874558
530.4	-0.2016668
530.6	-0.2159698
530.8	-0.2304368
531.	-0.2448718
531.2	-0.2592908
531.4	-0.2737378
531.6	-0.2883328
531.8	-0.3029568
532.	-0.3177008
532.2	-0.3326158
532.4	-0.3476678
532.6	-0.3626648
532.8	-0.3776858
533.	-0.3928158
533.2	-0.4081348
533.4	-0.4235188
533.6	-0.4389818
533.8	-0.4544808
534.	-0.4700648
534.2	-0.4857718
534.4	-0.5016648
534.6	-0.5177108
534.8	-0.5336858
535.	-0.5496278
535.2	-0.5656278
535.4	-0.5818648
535.6	-0.5981558
535.8	-0.6144228
536.	-0.6307348
536.2	-0.6471608
536.4	-0.6637378
536.6	-0.6803998
536.8	-0.6969988
537.	-0.7134988
537.2	-0.7299458
537.4	-0.7464308
537.6	-0.7630508
537.8	-0.7798328
538.	-0.7965278
538.2	-0.8130158
538.4	-0.8293978
538.6	-0.8458318
538.8	-0.8622988
539.	-0.8785188
539.2	-0.8946428
539.4	-0.9108728
539.6	-0.9270798
539.8	-0.9430808
540.	-0.9589188
540.2	-0.9746628
540.4	-0.9902928
540.6	-1.005597
540.8	-1.02073
541.	-1.035794
541.2	-1.050789
541.4	-1.065502
541.6	-1.079926
541.8	-1.094088
542.	-1.108036
542.2	-1.121698
542.4	-1.135041
542.6	-1.148106
542.8	-1.160851
543.	-1.173228
543.2	-1.185334
543.4	-1.1972
543.6	-1.208673
543.8	-1.219587
544.	-1.230072
544.2	-1.240298
544.4	-1.250221
544.6	-1.259671
544.8	-1.268605
545.	-1.27715
545.2	-1.285283
545.4	-1.292957
545.6	-1.300153
545.8	-1.306928
546.	-1.313296
546.2	-1.31919
546.4	-1.324642
546.6	-1.32972
546.8	-1.334367
547.	-1.338548
547.2	-1.34225
547.4	-1.345545
547.6	-1.348466
547.8	-1.35099
548.	-1.353091
548.2	-1.354785
548.4	-1.35605
548.6	-1.356921
548.8	-1.357384
549.	-1.357459
549.2	-1.357116
549.4	-1.356384
549.6	-1.355257
549.8	-1.353703
550.	-1.351729
550.2	-1.349338
550.4	-1.346545
550.6	-1.343331
550.8	-1.339696
551.	-1.33562
551.2	-1.33109
551.4	-1.326105
551.6	-1.320673
551.8	-1.3148
552.	-1.308481
552.2	-1.301685
552.4	-1.294454
552.6	-1.286816
552.8	-1.278739
553.	-1.270144
553.2	-1.261097
553.4	-1.251618
553.6	-1.241733
553.8	-1.231407
554.	-1.220695
554.2	-1.2096
554.4	-1.198071
554.6	-1.186083
554.8	-1.173695
555.	-1.161008
555.2	-1.148045
555.4	-1.134725
555.6	-1.121025
555.8	-1.107061
556.	-1.092814
556.2	-1.078317
556.4	-1.063536
556.6	-1.048479
556.8	-1.033183
557.	-1.017767
557.2	-1.002187
557.4	-0.9864108
557.6	-0.9703968
557.8	-0.9540778
558.	-0.9377988
558.2	-0.9215258
558.4	-0.9050548
558.6	-0.8882698
558.8	-0.8714838
559.	-0.8548098
559.2	-0.8380018
559.4	-0.8209308
559.6	-0.8037968
559.8	-0.7867858
560.	-0.7698158
560.2	-0.7527518
560.4	-0.7357098
560.6	-0.7188098
560.8	-0.7018248
561.	-0.6846438
561.2	-0.6675578
561.4	-0.6506398
561.6	-0.6337428
561.8	-0.6168808
562.	-0.6001098
562.2	-0.5834988
562.4	-0.5668888
562.6	-0.5501478
562.8	-0.5335318
563.	-0.5171748
563.2	-0.5008808
563.4	-0.4844938
563.6	-0.4682488
563.8	-0.4523228
564.	-0.4365308
564.2	-0.4206288
564.4	-0.4047178
564.6	-0.3890418
564.8	-0.3735398
565.	-0.3579768
565.2	-0.3424918
565.4	-0.3272398
565.6	-0.3121788
565.8	-0.2971368
566.	-0.2820398
566.2	-0.2671018
566.4	-0.2523478
566.6	-0.2375728
566.8	-0.2227478
567.	-0.2081228
567.2	-0.1937549
567.4	-0.1794089
567.6	-0.1650719
567.8	-0.1508099
568.	-0.1366079
568.2	-0.1224299
568.4	-0.1083399
568.6	-0.09437185
568.8	-0.08036285
569.	-0.06631285
569.2	-0.05239185
569.4	-0.03868386
569.6	-0.02495286
569.8	-0.01105286
570.	0.002864143
570.2	0.01657714
570.4	0.03024614
570.6	0.04398614
570.8	0.05776914
571.	0.07152614
571.2	0.08528814
571.4	0.09905614
571.6	0.1128311
571.8	0.1266221
572.	0.1405161
572.2	0.1544461
572.4	0.1683461
572.6	0.1822971
572.8	0.1963561
573.	0.2105171
573.2	0.2247381
573.4	0.2389891
573.6	0.2533451
573.8	0.2677221
574.	0.2820801
574.2	0.2965671
574.4	0.3112801
574.6	0.3261251
574.8	0.3409321
575.	0.3557841
575.2	0.3707751
575.4	0.3859051
575.6	0.4010141
575.8	0.4161751
576.	0.4314981
576.2	0.4470051
576.4	0.4626161
576.6	0.4783151
576.8	0.4941121
577.	0.5099231
577.2	0.5257461
577.4	0.5416751
577.6	0.5578021
577.8	0.5740021
578.	0.5901891
578.2	0.6064231
578.4	0.6227631
578.6	0.6392511
578.8	0.6557301
579.	0.6721821
579.2	0.6887081
579.4	0.7052891
579.6	0.7218231
579.8	0.7383451
580.	0.7549911
580.2	0.7717481
580.4	0.7884191
580.6	0.8048621
580.8	0.8213461
581.	0.8380061
581.2	0.8546001
581.4	0.8709671
581.6	0.8872021
581.8	0.9034141
582.	0.9196231
582.2	0.9357331
582.4	0.9517101
582.6	0.9675401
582.8	0.9831511
583.	0.9985991
583.2	1.013953
583.4	1.029149
583.6	1.044082
583.8	1.058721
584.	1.07321
584.2	1.087609
584.4	1.101736
584.6	1.115514
584.8	1.129007
585.	1.14228
585.2	1.155221
585.4	1.167818
585.6	1.18004
585.8	1.191938
586.	1.203484
586.2	1.214702
586.4	1.225555
586.6	1.236054
586.8	1.246056
587.	1.255568
587.2	1.264648
587.4	1.273354
587.6	1.281687
587.8	1.28963
588.	1.297113
588.2	1.304137
588.4	1.310708
588.6	1.31682
588.8	1.322462
589.	1.327642
589.2	1.332419
589.4	1.336794
589.6	1.340775
589.8	1.344316
590.	1.347413
590.2	1.35007
590.4	1.352303
590.6	1.354113
590.8	1.355532
591.	1.356546
591.2	1.35716
591.4	1.357368
591.6	1.357157
591.8	1.35653
592.	1.355498
592.2	1.35407
592.4	1.352227
592.6	1.349955
592.8	1.347281
593.	1.34418
593.2	1.340628
593.4	1.336626
593.6	1.332217
593.8	1.327405
594.	1.322146
594.2	1.316417
594.4	1.310226
594.6	1.303567
594.8	1.296486
595.	1.288941
595.2	1.280971
595.4	1.272514
595.6	1.263598
595.8	1.254239
596.	1.244495
596.2	1.234311
596.4	1.223663
596.6	1.212591
596.8	1.201167
597.	1.189397
597.2	1.177206
597.4	1.164603
597.6	1.151614
597.8	1.138321
598.	1.12475
598.2	1.110946
598.4	1.096853
598.6	1.082391
598.8	1.06762
599.	1.052682
599.2	1.037514
599.4	1.022016
599.6	1.006308
599.8	0.9904881
600.	0.9745531
600.2	0.9584561
600.4	0.9422441
600.6	0.9259501
600.8	0.9095051
601.	0.8927471
601.2	0.8758631
601.4	0.8590951
601.6	0.8423811
601.8	0.8255941
602.	0.8087161
602.2	0.7918491
602.4	0.7750181
602.6	0.7581011
602.8	0.7411641
603.	0.7242801
603.2	0.7073591
603.4	0.6903581
603.6	0.6735101
603.8	0.6569541
604.	0.6405321
604.2	0.6239301
604.4	0.6072291
604.6	0.5907051
604.8	0.5743391
605.	0.5579571
605.2	0.5416591
605.4	0.5255471
605.6	0.5096931
605.8	0.4938201
606.	0.4778671
606.2	0.4620771
606.4	0.4464701
606.6	0.4308101
606.8	0.4151341
607.	0.3996881
607.2	0.3845061
607.4	0.3694591
607.6	0.3543451
607.8	0.3391761
608.	0.3241291
608.2	0.3091921
608.4	0.2943711
608.6	0.2795981
608.8	0.2648651
609.	0.2502361
609.2	0.2357061
609.4	0.2213741
609.6	0.2070371
609.8	0.192536
610.	0.17803
610.2	0.16376
610.4	0.149742
610.6	0.135655
610.8	0.12134
611.	0.107059
611.2	0.09295905
611.4	0.07895205
611.6	0.06485805
611.8	0.05077205
612.	0.03673504
612.2	0.02274304
612.4	0.008711044
612.6	-0.005318957
612.8	-0.01933196
613.	-0.03341996
613.2	-0.04751096
613.4	-0.06154996
613.6	-0.07556796
613.8	-0.08959296
614.	-0.103661
614.2	-0.117795
614.4	-0.132057
614.6	-0.146437
614.8	-0.160791
615.	-0.175054
615.2	-0.189286
615.4	-0.203627
615.6	-0.21811
615.8	-0.232613
616.	-0.247117
616.2	-0.261782
616.4	-0.276611
616.6	-0.291513
616.8	-0.306373
617.	-0.321211
617.2	-0.336065
617.4	-0.351049
617.6	-0.366286
617.8	-0.381704
618.	-0.397096
618.2	-0.412481
618.4	-0.427926
618.6	-0.443553
618.8	-0.459243
619.	-0.474956
619.2	-0.490756
619.4	-0.506761
619.6	-0.522871
619.8	-0.539025
620.	-0.55521
620.2	-0.571524
620.4	-0.587863
620.6	-0.604076
620.8	-0.620416
621.	-0.637027
621.2	-0.653787
621.4	-0.670556
621.6	-0.687178
621.8	-0.703832
622.	-0.720649
622.2	-0.737321
622.4	-0.754021
622.6	-0.770848
622.8	-0.787608
623.	-0.804339
623.2	-0.821052
623.4	-0.837873
623.6	-0.854677
623.8	-0.871269
624.	-0.887655
624.2	-0.904023
624.4	-0.920454
624.6	-0.936796
624.8	-0.952996
625.	-0.969213
625.2	-0.985233
625.4	-1.001006
625.6	-1.016575
625.8	-1.032048
626.	-1.047344
626.2	-1.062381
626.4	-1.077173
626.6	-1.091937
626.8	-1.10652
627.	-1.120689
627.2	-1.134452
627.4	-1.147988
627.6	-1.161269
627.8	-1.174234
628.	-1.186894
628.2	-1.199265
628.4	-1.211258
628.6	-1.222824
628.8	-1.233992
629.	-1.244771
629.2	-1.255171
629.4	-1.265135
629.6	-1.274633
629.8	-1.283776
630.	-1.292491
630.2	-1.300762
630.4	-1.308509
630.6	-1.315781
630.8	-1.322651
631.	-1.329111
631.2	-1.33513
631.4	-1.34066
631.6	-1.345719
631.8	-1.350324
632.	-1.354537
632.2	-1.358334
632.4	-1.361686
632.6	-1.364583
632.8	-1.367069
633.	-1.369133
633.2	-1.370772
633.4	-1.372001
633.6	-1.372811
633.8	-1.373225
634.	-1.373234
634.2	-1.372825
634.4	-1.371988
634.6	-1.370741
634.8	-1.369087
635.	-1.367016
635.2	-1.364519
635.4	-1.361602
635.6	-1.358261
635.8	-1.354455
636.	-1.350219
636.2	-1.345549
636.4	-1.340423
636.6	-1.334817
636.8	-1.328758
637.	-1.322302
637.2	-1.315394
637.4	-1.307979
637.6	-1.300036
637.8	-1.291621
638.	-1.282807
638.2	-1.273599
638.4	-1.263969
638.6	-1.253812
638.8	-1.243192
639.	-1.232186
639.2	-1.220773
639.4	-1.208936
639.6	-1.196679
639.8	-1.183993
640.	-1.170913
640.2	-1.157516
640.4	-1.143899
640.6	-1.129992
640.8	-1.115662
641.	-1.100904
641.2	-1.085936
641.4	-1.070782
641.6	-1.055386
641.8	-1.039698
642.	-1.023818
642.2	-1.007838
642.4	-0.991623
642.6	-0.975218
642.8	-0.958728
643.	-0.942039
643.2	-0.92509
643.4	-0.907968
643.6	-0.890908
643.8	-0.873947
644.	-0.856882
644.2	-0.839508
644.4	-0.822011
644.6	-0.804515
644.8	-0.787063
645.	-0.769597
645.2	-0.752205
645.4	-0.734808
645.6	-0.717348
645.8	-0.699854
646.	-0.682483
646.2	-0.665204
646.4	-0.647831
646.6	-0.630353
646.8	-0.612949
647.	-0.595777
647.2	-0.578807
647.4	-0.561802
647.6	-0.544714
647.8	-0.527634
648.	-0.5107
648.2	-0.493891
648.4	-0.477185
648.6	-0.460525
648.8	-0.443921
649.	-0.427407
649.2	-0.411019
649.4	-0.394789
649.6	-0.378636
649.8	-0.362484
650.	-0.346394
650.2	-0.330425
650.4	-0.314651
650.6	-0.299029
650.8	-0.283327
651.	-0.267642
651.2	-0.25205
651.4	-0.236656
651.6	-0.221385
651.8	-0.206174
652.	-0.190981
652.2	-0.175875
652.4	-0.160902
652.6	-0.1460781
652.8	-0.1312531
653.	-0.1164111
653.2	-0.1016081
653.4	-0.08699805
653.6	-0.07258105
653.8	-0.05823305
654.	-0.04397705
654.2	-0.02965805
654.4	-0.01534505
654.6	-0.001049055
654.8	0.01312594
655.	0.02715594
655.2	0.04109094
655.4	0.05500994
655.6	0.06887894
655.8	0.08272394
656.	0.09653094
656.2	0.1103269
656.4	0.1241549
656.6	0.1380389
656.8	0.1518369
657.	0.1654599
657.2	0.1790439
657.4	0.1927279
657.6	0.2065849
657.8	0.2204279
658.	0.2341409
658.2	0.2478809
658.4	0.2617569
658.6	0.2757609
658.8	0.2897379
659.	0.3036759
659.2	0.3176789
659.4	0.3318109
659.6	0.3460369
659.8	0.3603079
660.	0.3746549
660.2	0.3891149
660.4	0.4036039
660.6	0.4181339
660.8	0.4328389
661.	0.4477129
661.2	0.4625609
661.4	0.4773489
661.6	0.4922399
661.8	0.5073459
662.	0.5226359
662.2	0.5379689
662.4	0.5534259
662.6	0.5689159
662.8	0.5843829
663.	0.5998689
663.2	0.6154989
663.4	0.6312969
663.6	0.6471749
663.8	0.6629859
664.	0.6788309
664.2	0.6948349
664.4	0.7109229
664.6	0.7269629
664.8	0.7429449
665.	0.7589239
665.2	0.7748629
665.4	0.7908639
665.6	0.8069449
665.8	0.8230879
666.	0.8391009
666.2	0.8549779
666.4	0.8709089
666.6	0.8868609
666.8	0.9026609
667.	0.9181699
667.2	0.9335029
667.4	0.9489529
667.6	0.9644749
667.8	0.9798709
668.	0.9949969
668.2	1.009882
668.4	1.024512
668.6	1.038959
668.8	1.053238
669.	1.067354
669.8	1.121559
670.	1.134491
670.2	1.147314
670.4	1.159889
670.6	1.172036
670.8	1.183834
671.	1.195148
671.2	1.206014
671.4	1.216738
671.6	1.227198
671.8	1.23708
672.	1.24646
672.2	1.255592
672.4	1.264418
672.6	1.272699
672.8	1.280476
673.	1.287894
673.2	1.294848
673.4	1.301295
673.6	1.307362
673.8	1.313146
674.	1.318493
674.2	1.323318
674.4	1.327691
674.6	1.331676
674.8	1.335226
675.	1.338357
675.2	1.341104
675.4	1.343462
675.6	1.345383
675.8	1.346906
676.	1.348045
676.2	1.348771
676.4	1.349085
676.6	1.349018
676.8	1.348539
677.	1.347664
677.2	1.346394
677.4	1.34473
677.6	1.342633
677.8	1.340083
678.	1.337171
678.2	1.333858
678.4	1.330091
678.6	1.325877
678.8	1.321268
679.	1.316269
679.2	1.310771
679.4	1.304739
679.6	1.298278
679.8	1.291462
680.	1.284206
680.2	1.27649
680.4	1.268365
680.6	1.259753
680.8	1.250647
681.	1.24121
681.2	1.231455
681.4	1.221098
681.6	1.210113
681.8	1.19888
682.	1.187584
682.2	1.175816
682.4	1.163441
682.6	1.150799
682.8	1.137926
683.	1.124681
683.2	1.111086
683.4	1.097295
683.6	1.083143
683.8	1.06854
684.	1.053872
684.2	1.039258
684.4	1.024294
684.6	1.008865
684.8	0.9934065
685.	0.9779135
685.2	0.9620205
685.4	0.9458565
685.6	0.9298145
685.8	0.9138275
686.	0.8975395
686.2	0.8809855
686.4	0.8644765
686.6	0.8480615
686.8	0.8315555
687.	0.8148415
687.2	0.7980595
687.4	0.7812715
687.6	0.7645175
687.8	0.7478325
688.	0.7312515
688.2	0.7147185
688.4	0.6980805
688.6	0.6814025
688.8	0.6648045
689.	0.6482975
689.2	0.6317325
689.4	0.6151205
689.6	0.5988255
689.8	0.5827725
690.	0.5666475
690.2	0.5504765
690.4	0.5344315
690.6	0.5185075
690.8	0.5026315
691.	0.4868705
691.2	0.4713175
691.4	0.4558195
691.6	0.4403295
691.8	0.4250735
692.	0.4100125
692.2	0.3948245
692.4	0.3795785
692.6	0.3646175
692.8	0.3498685
693.	0.3350145
693.2	0.3201985
693.4	0.3057805
693.6	0.2914745
693.8	0.2769265
694.	0.2623175
694.2	0.2479995
694.4	0.2338535
694.6	0.2196825
694.8	0.2055665
695.	0.1916125
695.2	0.1776025
695.4	0.1635115
695.6	0.1496265
695.8	0.1359325
696.	0.1220125
696.2	0.1079135
696.4	0.09408746
696.6	0.08052746
696.8	0.06677646
697.	0.05280746
697.2	0.03894746
697.4	0.02511846
697.6	0.01120046
697.8	-0.002774543
698.	-0.01659954
698.2	-0.03037254
698.4	-0.04434654
698.6	-0.05842455
698.8	-0.07238355
699.	-0.08634655
699.2	-0.1005875
699.4	-0.1149525
699.6	-0.1291315
699.8	-0.1432865
700.	-0.1575605
700.2	-0.1718135
700.4	-0.1861095
700.6	-0.2007295
700.8	-0.2156606
701.	-0.2304066
701.2	-0.2449226
701.4	-0.2596576
701.6	-0.2746196
701.8	-0.2895016
702.	-0.3043126
702.2	-0.3194266
702.4	-0.3347946
702.6	-0.3500466
702.8	-0.3653806
703.	-0.3810246
703.2	-0.3966256
703.4	-0.4119616
703.6	-0.4273956
703.8	-0.4433126
704.	-0.4594016
704.2	-0.4752796
704.4	-0.4912796
704.6	-0.5075786
704.8	-0.5238836
705.	-0.5399546
705.2	-0.5560566
705.4	-0.5725436
705.6	-0.5890676
705.8	-0.6053876
706.	-0.6218596
706.2	-0.6386196
706.4	-0.6554096
706.6	-0.6719736
706.8	-0.6885086
707.	-0.7052536
707.2	-0.7219526
707.4	-0.7386096
707.6	-0.7554296
707.8	-0.7723206
708.	-0.7890946
708.2	-0.8056636
708.4	-0.8223006
708.6	-0.8390066
708.8	-0.8555026
709.	-0.8718096
709.2	-0.8882726
709.4	-0.9048816
709.6	-0.9211506
709.8	-0.9370916
710.	-0.9531086
710.2	-0.9691016
710.4	-0.9848086
710.6	-1.000384
710.8	-1.015887
711.	-1.031064
711.2	-1.045981
711.4	-1.060986
711.6	-1.07579
711.8	-1.09005
712.	-1.104104
712.2	-1.118196
712.4	-1.131935
712.6	-1.145115
712.8	-1.158068
713.	-1.170918
713.2	-1.183328
713.4	-1.195208
713.6	-1.206826
713.8	-1.21828
714.	-1.229273
714.2	-1.239669
714.4	-1.249714
714.6	-1.259473
714.8	-1.268709
715.	-1.277489
715.2	-1.285954
715.4	-1.293986
715.6	-1.301457
715.8	-1.308438
716.	-1.315102
716.2	-1.32138
716.4	-1.32711
716.6	-1.3323
716.8	-1.337102
717.	-1.341571
717.2	-1.345587
717.4	-1.349126
717.6	-1.35226
717.8	-1.354977
718.	-1.357264
718.2	-1.359118
718.4	-1.360573
718.6	-1.361634
718.8	-1.36229
719.	-1.362562
719.2	-1.362416
719.4	-1.36183
